followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,views_per_like,views_per_comment,views_per_follower,views_per_hashtag
611,148,32,3,172,185,10,1.0,17,5.38,57.33,0.28,17.2
399,937,42,4,172,61,3,1.0,75,4.1,43.0,0.43,57.33
537,1664,9,0,172,191,4,1.0,1631,19.11,,0.32,43.0
382,347,22,0,172,443,13,1.0,54,7.82,,0.45,13.23
296,117,30,2,172,34,4,1.0,57,5.73,86.0,0.58,43.0
168,1018,22,0,172,687,22,1.0,23,7.82,,1.02,7.82
1701,200,454,1,172,156,11,1.0,37,0.38,172.0,0.1,15.64
1177,854,12,0,172,869,20,1.0,170,14.33,,0.15,8.6
168,143,3,0,172,600,21,1.0,162,57.33,,1.02,8.19
802,1899,90,1,172,391,30,1.0,217,1.91,172.0,0.21,5.73
452,156,10,0,172,277,30,1.0,418,17.2,,0.38,5.73
313,42,16,0,172,771,7,1.0,37,10.75,,0.55,24.57
1081,989,27,5,208,643,14,0.0,13,7.7,41.6,0.19,14.86
318,5111,7,0,172,177,0,1.0,18,24.57,,0.54,
819,1210,38,0,172,835,8,1.0,82,4.53,,0.21,21.5
125,182,20,4,82,385,9,0.0,39,4.1,20.5,0.66,9.11
1379,6,9,0,359,253,20,0.0,410,39.89,,0.26,17.95
1081,989,20,2,130,343,5,0.0,13,6.5,65.0,0.12,26.0
742,1279,68,1,172,579,27,1.0,37,2.53,172.0,0.23,6.37
104,533,15,2,172,133,13,0.0,21,11.47,86.0,1.65,13.23
1729,3160,44,2,172,73,5,1.0,31,3.91,86.0,0.1,34.4
2349,1467,87,4,172,273,0,1.0,130,1.98,43.0,0.07,
1373,3598,19,6,172,22,2,1.0,220,9.05,28.67,0.13,86.0
1215,111,9,2,172,754,24,1.0,29,19.11,86.0,0.14,7.17
157,33,4,0,172,1435,9,1.0,74,43.0,,1.1,19.11
263,640,19,1,172,421,30,1.0,97,9.05,172.0,0.65,5.73
394,436,39,1,172,135,10,1.0,122,4.41,172.0,0.44,17.2
683,905,4,0,172,532,4,1.0,102,43.0,,0.25,43.0
629,29,11,2,36,75,0,0.0,51,3.27,18.0,0.06,
430,889,107,6,172,0,0,1.0,15,1.61,28.67,0.4,
1401,845,31,4,172,350,23,1.0,137,5.55,43.0,0.12,7.48
2017,1,9,0,172,433,2,1.0,184,19.11,,0.09,86.0
135,219,106,1,172,0,0,1.0,39,1.62,172.0,1.27,
1018,8,31,0,172,690,30,1.0,187,5.55,,0.17,5.73
929,2894,7,0,28,595,19,0.0,282,4.0,,0.03,1.47
114,37,69,2,1631,134,13,0.0,69,23.64,815.5,14.31,125.46
1031,113,25,0,172,64,0,1.0,172,6.88,,0.17,
115,148,12,4,172,273,0,1.0,30,14.33,43.0,1.5,
222,196,8,1,172,311,25,1.0,119,21.5,172.0,0.77,6.88
166,219,10,0,33,420,19,0.0,34,3.3,,0.2,1.74
594,1205,21,1,172,439,30,1.0,53,8.19,172.0,0.29,5.73
516,444,46,9,172,539,29,1.0,160,3.74,19.11,0.33,5.93
1480,55,69,0,172,1514,12,1.0,325,2.49,,0.12,14.33
2622,2726,35,3,172,352,32,1.0,154,4.91,57.33,0.07,5.38
454,32,69,11,172,279,14,1.0,12,2.49,15.64,0.38,12.29
1629,173,82,0,520,635,30,0.0,349,6.34,,0.32,17.33
520,241,56,1,80,87,8,0.0,213,1.43,80.0,0.15,10.0
423,881,52,0,172,8,0,1.0,375,3.31,,0.41,
303,50,15,1,172,227,1,1.0,311,11.47,172.0,0.57,172.0
155,103,19,1,142,60,4,0.0,10,7.47,142.0,0.92,35.5
277,196,60,0,172,379,8,1.0,9,2.87,,0.62,21.5
274,384,59,6,172,225,21,1.0,57,2.92,28.67,0.63,8.19
3626,875,17,4,172,8,0,1.0,34,10.12,43.0,0.05,
6396,2116,204,5,172,318,28,1.0,333,0.84,34.4,0.03,6.14
670,352,32,1,124,46,0,0.0,104,3.88,124.0,0.19,
115,269,13,0,172,482,27,1.0,20,13.23,,1.5,6.37
819,656,17,2,172,640,9,1.0,66,10.12,86.0,0.21,19.11
222,314,21,0,172,163,13,1.0,32,8.19,,0.77,13.23
991,761,182,14,172,25,0,1.0,96,0.95,12.29,0.17,
117438,1221,2632,0,172,102,1,1.0,114,0.07,,0.0,172.0
3892,6802,22,1,775,592,14,0.0,38,35.23,775.0,0.2,55.36
1007,3076,80,4,172,108,2,1.0,62,2.15,43.0,0.17,86.0
1272,331,193,19,172,105,8,1.0,156,0.89,9.05,0.14,21.5
4197,3844,44,0,172,1053,29,1.0,438,3.91,,0.04,5.93
166,229,0,0,10,601,0,0.0,91,,,0.06,
226,495,9,0,172,634,28,1.0,94,19.11,,0.76,6.14
1206,900,19,0,172,530,16,1.0,157,9.05,,0.14,10.75
176,282,5,0,172,257,0,1.0,8,34.4,,0.98,
131,616,11,0,172,0,0,1.0,27,15.64,,1.31,
146,198,10,6,172,36,0,1.0,12,17.2,28.67,1.18,
160,91,8,0,172,97,2,1.0,22,21.5,,1.08,86.0
741,538,63,10,172,250,10,1.0,186,2.73,17.2,0.23,17.2
27275,4281,1275,14,172,669,16,1.0,255,0.13,12.29,0.01,10.75
2235,652,295,12,1722,302,20,0.0,326,5.84,143.5,0.77,86.1
415,280,22,1,172,268,8,1.0,169,7.82,172.0,0.41,21.5
115,883,19,0,172,82,8,1.0,24,9.05,,1.5,21.5
108,164,13,4,172,146,6,1.0,28,13.23,43.0,1.59,28.67
802,1899,80,11,172,11,14,1.0,217,2.15,15.64,0.21,12.29
326,1890,3,3,172,467,23,1.0,333,57.33,57.33,0.53,7.48
644,813,24,0,172,410,28,1.0,50,7.17,,0.27,6.14
398,218,10,0,172,536,30,1.0,144,17.2,,0.43,5.73
114,695,10,0,172,63,3,1.0,77,17.2,,1.51,57.33
600,282,70,0,1892,443,30,0.0,76,27.03,,3.15,63.07
244,172,18,4,172,497,19,1.0,11,9.56,43.0,0.7,9.05
102,5,8,0,172,627,30,1.0,50,21.5,,1.69,5.73
128,98,51,2,172,300,24,1.0,19,3.37,86.0,1.34,7.17
2945,31,18,2,172,119,8,1.0,352,9.56,86.0,0.06,21.5
9351,472,20,3,85,300,7,0.0,85,4.25,28.33,0.01,12.14
1410,540,30,1,172,820,3,1.0,207,5.73,172.0,0.12,57.33
245,91,2,0,172,0,0,1.0,99,86.0,,0.7,
383,204,14,0,172,1330,15,1.0,18,12.29,,0.45,11.47
599,1959,14,0,172,161,6,1.0,97,12.29,,0.29,28.67
113,129,47,1,172,118,9,1.0,11,3.66,172.0,1.52,19.11
19784,32,251,14,172,783,27,1.0,112,0.69,12.29,0.01,6.37
35276,489,1991,38,172,1006,17,1.0,270,0.09,4.53,0.0,10.12
104,465,36,7,172,790,30,1.0,89,4.78,24.57,1.65,5.73
197,192,9,0,172,625,21,1.0,13,19.11,,0.87,8.19
529,837,22,0,172,748,18,1.0,86,7.82,,0.33,9.56
567,320,78,0,172,469,22,1.0,59,2.21,,0.3,7.82
204,289,70,3,172,234,16,1.0,19,2.46,57.33,0.84,10.75
7647,933,17,2,134,128,3,0.0,68,7.88,67.0,0.02,44.67
430,241,12,0,172,457,28,1.0,156,14.33,,0.4,6.14
1035,878,52,1,172,220,22,1.0,222,3.31,172.0,0.17,7.82
204,140,53,8,172,613,15,1.0,12,3.25,21.5,0.84,11.47
189,973,25,0,172,864,30,1.0,195,6.88,,0.91,5.73
1552,521,45,14,172,543,25,1.0,273,3.82,12.29,0.11,6.88
198,421,14,0,172,76,6,1.0,58,12.29,,0.87,28.67
154,427,30,4,172,260,34,1.0,123,5.73,43.0,1.12,5.06
189,623,21,0,172,340,13,1.0,15,8.19,,0.91,13.23
325,39,9,1,172,160,0,1.0,145,19.11,172.0,0.53,
12641,425,296,5,172,134,9,1.0,355,0.58,34.4,0.01,19.11
317,622,64,48,172,969,28,1.0,51,2.69,3.58,0.54,6.14
575,402,310,0,172,67,3,1.0,5,0.55,,0.3,57.33
147,240,30,4,120,329,30,0.0,21,4.0,30.0,0.82,4.0
12641,425,281,2,172,335,0,1.0,355,0.61,86.0,0.01,
25593,167,1378,67,172,1653,25,1.0,955,0.12,2.57,0.01,6.88
147,176,8,1,172,185,6,1.0,102,21.5,172.0,1.17,28.67
20167,23,374,0,172,908,30,1.0,664,0.46,,0.01,5.73
369,1187,20,0,172,781,30,1.0,84,8.6,,0.47,5.73
940,1464,10,0,172,110,5,1.0,30,17.2,,0.18,34.4
409,330,36,2,172,962,10,1.0,32,4.78,86.0,0.42,17.2
241,59,28,3,172,120,6,1.0,457,6.14,57.33,0.71,28.67
252,331,21,3,59,489,25,0.0,116,2.81,19.67,0.23,2.36
282,832,107,3,172,197,9,1.0,44,1.61,57.33,0.61,19.11
144,602,12,1,172,288,18,1.0,39,14.33,172.0,1.19,9.56
1032,183,47,1,172,1104,0,1.0,399,3.66,172.0,0.17,
202,1495,24,0,172,420,30,1.0,53,7.17,,0.85,5.73
866,4,25,3,172,415,27,1.0,105,6.88,57.33,0.2,6.37
2148,180,50,2,172,592,28,1.0,49,3.44,86.0,0.08,6.14
978,367,14,0,172,1033,30,1.0,115,12.29,,0.18,5.73
44684,141,449,14,172,109,0,1.0,70,0.38,12.29,0.0,
55992,13,734,304,172,388,30,1.0,1803,0.23,0.57,0.0,5.73
1234,842,6,1,172,449,19,1.0,1157,28.67,172.0,0.14,9.05
204,2455,86,8,172,360,30,1.0,34,2.0,21.5,0.84,5.73
372,470,48,27,172,449,25,1.0,31,3.58,6.37,0.46,6.88
189,623,4,0,172,441,18,1.0,15,43.0,,0.91,9.56
3754,1542,72,0,172,324,25,1.0,56,2.39,,0.05,6.88
294,313,12,0,172,460,29,1.0,86,14.33,,0.59,5.93
232,373,29,0,172,131,11,1.0,28,5.93,,0.74,15.64
53600,171,149,10,172,437,30,1.0,2803,1.15,17.2,0.0,5.73
104,57,15,0,48,398,28,0.0,59,3.2,,0.46,1.71
895,1043,54,6,172,575,7,1.0,101,3.19,28.67,0.19,24.57
345,915,20,0,172,608,25,1.0,16,8.6,,0.5,6.88
313,1181,3,0,41,100,3,0.0,203,13.67,,0.13,13.67
652,799,17,0,172,160,2,1.0,20,10.12,,0.26,86.0
2669,591,10,0,172,160,12,1.0,5,17.2,,0.06,14.33
8120,306,15,1,172,402,29,1.0,109,11.47,172.0,0.02,5.93
4094,73,22,2,172,609,29,1.0,15,7.82,86.0,0.04,5.93
253,37,10,0,172,329,10,1.0,39,17.2,,0.68,17.2
23241,1364,54,7,172,42,0,1.0,58,3.19,24.57,0.01,
350,858,13,2,206,403,25,0.0,144,15.85,103.0,0.59,8.24
2525,203,85,0,172,500,18,1.0,46,2.02,,0.07,9.56
3731,236,416,35,172,1542,29,1.0,95,0.41,4.91,0.05,5.93
287,790,22,0,172,79,5,1.0,57,7.82,,0.6,34.4
289,499,57,11,172,159,5,0.0,32,3.02,15.64,0.6,34.4
345,361,38,0,172,8,1,1.0,17,4.53,,0.5,172.0
718,231,222,12,172,314,23,1.0,14,0.77,14.33,0.24,7.48
457,617,12,0,172,454,6,1.0,172,14.33,,0.38,28.67
1266,714,19,0,172,8,1,1.0,85,9.05,,0.14,172.0
6571,3517,150,5,172,43,1,1.0,31,1.15,34.4,0.03,172.0
3731,236,119,9,172,392,17,1.0,95,1.45,19.11,0.05,10.12
5046,990,115,7,1255,477,25,0.0,24,10.91,179.29,0.25,50.2
617,971,60,2,172,2210,17,1.0,66,2.87,86.0,0.28,10.12
115,592,7,0,172,0,0,1.0,23,24.57,,1.5,
1114,7346,5,1,172,340,0,1.0,1025,34.4,172.0,0.15,
125,197,1,0,10,461,0,0.0,62,10.0,,0.08,
5131,243,50,2,172,1125,12,1.0,151,3.44,86.0,0.03,14.33
12641,425,179,4,172,209,13,1.0,355,0.96,43.0,0.01,13.23
653,655,44,5,172,1,0,1.0,9,3.91,34.4,0.26,
665,80,56,1,561,351,29,0.0,182,10.02,561.0,0.84,19.34
115,549,20,2,172,344,29,1.0,42,8.6,86.0,1.5,5.93
772,1145,34,9,172,530,28,1.0,12,5.06,19.11,0.22,6.14
645,563,106,3,172,266,8,1.0,31,1.62,57.33,0.27,21.5
409,330,7,0,172,925,0,1.0,32,24.57,,0.42,
17181,253,250,5,172,812,21,1.0,818,0.69,34.4,0.01,8.19
249,230,3,0,17,769,14,0.0,613,5.67,,0.07,1.21
1081,53,47,3,172,96,5,1.0,39,3.66,57.33,0.16,34.4
2945,31,15,3,172,341,14,1.0,352,11.47,57.33,0.06,12.29
410,313,26,0,127,278,6,0.0,50,4.88,,0.31,21.17
146,199,7,0,172,894,30,1.0,36,24.57,,1.18,5.73
665,80,84,6,172,414,29,1.0,182,2.05,28.67,0.26,5.93
528,118,3,1,172,153,12,1.0,104,57.33,172.0,0.33,14.33
244,28,23,1,172,740,29,1.0,114,7.48,172.0,0.7,5.93
485,938,28,0,172,278,19,1.0,58,6.14,,0.35,9.05
166,276,9,0,172,370,24,1.0,55,19.11,,1.04,7.17
2417,116,443,57,172,501,18,1.0,139,0.39,3.02,0.07,9.56
995,357,42,0,172,373,33,1.0,214,4.1,,0.17,5.21
328,1065,12,0,51,694,1,0.0,198,4.25,,0.16,51.0
135,57,27,0,143,151,8,0.0,16,5.3,,1.06,17.88
163,117,37,0,172,45,0,1.0,105,4.65,,1.06,
203,159,18,0,172,881,23,1.0,50,9.56,,0.85,7.48
245,5,33,6,172,292,15,1.0,44,5.21,28.67,0.7,11.47
255,418,12,0,172,69,0,1.0,66,14.33,,0.67,
885,5472,21,2,172,259,10,1.0,493,8.19,86.0,0.19,17.2
1486,559,1624,1,172,358,30,1.0,13,0.11,172.0,0.12,5.73
893,470,232,6,172,582,23,1.0,20,0.74,28.67,0.19,7.48
338,466,35,1,172,230,11,1.0,116,4.91,172.0,0.51,15.64
632,27,7,0,172,430,30,1.0,87,24.57,,0.27,5.73
191,731,14,0,27,285,8,0.0,39,1.93,,0.14,3.38
187,378,2,1,172,259,22,1.0,48,86.0,172.0,0.92,7.82
355,794,36,1,172,159,8,1.0,220,4.78,172.0,0.48,21.5
322,585,42,2,172,0,0,1.0,39,4.1,86.0,0.53,
132,967,5,0,172,442,20,1.0,37,34.4,,1.3,8.6
245,289,20,1,172,4,0,1.0,49,8.6,172.0,0.7,
739,206,53,11,172,554,23,1.0,20,3.25,15.64,0.23,7.48
1937,502,175,1,172,306,15,1.0,20,0.98,172.0,0.09,11.47
417,132,57,3,172,403,7,1.0,36,3.02,57.33,0.41,24.57
186,127,63,1,172,192,12,1.0,147,2.73,172.0,0.92,14.33
463,770,56,4,172,543,30,1.0,90,3.07,43.0,0.37,5.73
10201,7245,583,4,172,486,31,1.0,363,0.3,43.0,0.02,5.55
220,281,9,0,172,218,10,1.0,10,19.11,,0.78,17.2
134,269,6,1,172,558,6,1.0,98,28.67,172.0,1.28,28.67
2087,1968,65,4,172,488,29,1.0,241,2.65,43.0,0.08,5.93
1100,606,39,0,172,506,30,1.0,97,4.41,,0.16,5.73
10670,182,517,10,172,571,20,1.0,87,0.33,17.2,0.02,8.6
120,13,8,0,172,476,27,1.0,52,21.5,,1.43,6.37
982,5428,14,2,172,478,28,1.0,197,12.29,86.0,0.18,6.14
750,578,31,0,307,380,28,0.0,151,9.9,,0.41,10.96
164937,1286,502,13,172,1080,28,1.0,5798,0.34,13.23,0.0,6.14
126,264,24,0,172,0,0,1.0,99,7.17,,1.37,
385,1842,3,0,172,0,0,1.0,149,57.33,,0.45,
787,560,131,8,172,1035,24,1.0,27,1.31,21.5,0.22,7.17
306,388,71,3,172,7,0,1.0,7,2.42,57.33,0.56,
1557,4966,88,7,172,36,0,1.0,42,1.95,24.57,0.11,
1465,953,30,5,172,457,23,1.0,417,5.73,34.4,0.12,7.48
1061,2810,51,0,298,441,31,0.0,87,5.84,,0.28,9.61
523,1201,40,1,165,574,27,0.0,103,4.12,165.0,0.32,6.11
340,474,50,6,172,55,0,1.0,27,3.44,28.67,0.51,
356,191,33,1,172,252,22,1.0,25,5.21,172.0,0.48,7.82
216,526,19,0,172,80,3,1.0,32,9.05,,0.8,57.33
200,575,19,0,172,249,17,1.0,40,9.05,,0.86,10.12
718,1846,28,3,172,41,0,1.0,363,6.14,57.33,0.24,
115,442,10,2,204,149,8,0.0,36,20.4,102.0,1.77,25.5
660,711,14,1,70,343,29,1.0,144,5.0,70.0,0.11,2.41
1625,123,175,3,705,320,29,0.0,36,4.03,235.0,0.43,24.31
237,555,47,9,172,61,0,1.0,59,3.66,19.11,0.73,
4030,596,73,3,172,302,25,1.0,15,2.36,57.33,0.04,6.88
533295,218,4505,30,172,401,30,1.0,1605,0.04,5.73,0.0,5.73
807,116,19,2,172,56,0,1.0,373,9.05,86.0,0.21,
1150,1581,145,11,172,192,8,1.0,172,1.19,15.64,0.15,21.5
157,68,6,0,172,575,30,1.0,119,28.67,,1.1,5.73
106,1003,31,2,172,307,31,1.0,35,5.55,86.0,1.62,5.55
175,108,9,0,172,605,17,1.0,149,19.11,,0.98,10.12
427,673,15,0,172,39,5,1.0,64,11.47,,0.4,34.4
575,402,175,2,172,174,5,1.0,5,0.98,86.0,0.3,34.4
56397,107,1966,21,15469,131,7,0.0,106,7.87,736.62,0.27,2209.86
20176,19,804,14,172,855,0,1.0,254,0.21,12.29,0.01,
1143,2166,93,10,172,51,4,1.0,977,1.85,17.2,0.15,43.0
6920,1751,160,5,172,43,0,1.0,226,1.08,34.4,0.02,
301,236,96,13,172,464,30,1.0,61,1.79,13.23,0.57,5.73
544,206,46,5,172,611,26,1.0,24,3.74,34.4,0.32,6.62
313,1181,23,1,172,343,2,1.0,203,7.48,172.0,0.55,86.0
162,30,12,0,172,292,11,1.0,6,14.33,,1.06,15.64
180,228,148,1,754,54,0,0.0,406,5.09,754.0,4.19,
361,852,38,3,172,303,16,1.0,147,4.53,57.33,0.48,10.75
1311,1641,46,0,211,163,10,0.0,58,4.59,,0.16,21.1
1437,40,1,0,172,700,6,1.0,494,172.0,,0.12,28.67
562,816,25,5,172,450,34,1.0,18,6.88,34.4,0.31,5.06
421,598,25,0,172,373,30,1.0,89,6.88,,0.41,5.73
732,1287,6,0,50,140,14,0.0,691,8.33,,0.07,3.57
3498,1003,85,5,172,22,0,1.0,203,2.02,34.4,0.05,
204,140,33,2,172,1472,28,1.0,12,5.21,86.0,0.84,6.14
504,410,142,3,172,822,20,1.0,48,1.21,57.33,0.34,8.6
3622,5573,14,0,172,292,9,1.0,328,12.29,,0.05,19.11
236,167,32,8,172,1503,28,1.0,24,5.38,21.5,0.73,6.14
1236,2298,99,0,172,773,20,1.0,84,1.74,,0.14,8.6
1280,361,65,10,172,322,14,1.0,112,2.65,17.2,0.13,12.29
7837,401,40,0,172,242,17,1.0,379,4.3,,0.02,10.12
375,1368,15,0,172,1254,30,1.0,280,11.47,,0.46,5.73
528,905,16,1,172,303,14,1.0,64,10.75,172.0,0.33,12.29
1235,3328,19,2,81,76,3,0.0,56,4.26,40.5,0.07,27.0
208,857,22,2,172,343,14,1.0,17,7.82,86.0,0.83,12.29
692,246,32,5,172,325,0,1.0,28,5.38,34.4,0.25,
198,521,38,3,172,24,0,1.0,25,4.53,57.33,0.87,
559,816,79,0,172,375,20,1.0,22,2.18,,0.31,8.6
621,705,170,5,172,147,9,1.0,25,1.01,34.4,0.28,19.11
577,699,59,5,172,1681,4,1.0,39,2.92,34.4,0.3,43.0
346,189,34,1,172,1194,14,1.0,64,5.06,172.0,0.5,12.29
958,1135,36,0,172,830,30,1.0,29,4.78,,0.18,5.73
348,163,13,0,172,458,23,1.0,33,13.23,,0.49,7.48
8967,5215,437,0,172,346,30,1.0,222,0.39,,0.02,5.73
265,535,43,0,172,201,1,1.0,22,4.0,,0.65,172.0
695,696,108,20,1147,71,4,0.0,3,10.62,57.35,1.65,286.75
247,1417,32,5,172,884,30,1.0,13,5.38,34.4,0.7,5.73
125,197,12,2,172,169,0,1.0,62,14.33,86.0,1.38,
114,337,73,1,172,368,27,1.0,30,2.36,172.0,1.51,6.37
2148,57,52,1,172,0,0,1.0,250,3.31,172.0,0.08,
322,143,5,0,172,2246,1,1.0,682,34.4,,0.53,172.0
8024,755,19,0,172,105,7,1.0,28,9.05,,0.02,24.57
316,466,11,0,172,553,30,1.0,25,15.64,,0.54,5.73
818,659,70,20,273,556,10,0.0,635,3.9,13.65,0.33,27.3
686,408,110,2,1936,396,18,0.0,15,17.6,968.0,2.82,107.56
7962,73,546,6,172,472,30,1.0,270,0.32,28.67,0.02,5.73
296,117,38,1,172,68,2,1.0,57,4.53,172.0,0.58,86.0
439,217,24,9,172,570,24,1.0,66,7.17,19.11,0.39,7.17
1382,155,41,3,172,721,5,1.0,27,4.2,57.33,0.12,34.4
3207,2,30,0,272,378,23,0.0,945,9.07,,0.08,11.83
1089,2983,62,5,172,9,0,1.0,173,2.77,34.4,0.16,
122631,47,2810,31,172,662,26,1.0,265,0.06,5.55,0.0,6.62
3832,330,96,16,172,441,0,1.0,29,1.79,10.75,0.04,
1431,920,38,1,172,475,27,1.0,261,4.53,172.0,0.12,6.37
518,167,19,0,172,885,30,1.0,117,9.05,,0.33,5.73
483,38,2,2,172,366,28,1.0,36,86.0,86.0,0.36,6.14
791,328,67,20,172,1611,30,1.0,118,2.57,8.6,0.22,5.73
106,1003,27,0,172,271,24,1.0,35,6.37,,1.62,7.17
343,178,32,0,172,582,30,1.0,12,5.38,,0.5,5.73
120,134,30,1,172,730,31,1.0,11,5.73,172.0,1.43,5.55
476,1,1,1,172,333,12,1.0,209,172.0,172.0,0.36,14.33
245,289,26,0,172,21,0,1.0,49,6.62,,0.7,
387,684,8,0,172,345,3,1.0,127,21.5,,0.44,57.33
4662,45,148,9,172,1991,18,1.0,271,1.16,19.11,0.04,9.56
970,66,26,0,172,351,16,1.0,117,6.62,,0.18,10.75
348,163,14,0,172,943,27,1.0,33,12.29,,0.49,6.37
191,234,14,1,172,98,0,0.0,224,12.29,172.0,0.9,
110,67,61,3,172,696,23,1.0,74,2.82,57.33,1.56,7.48
463,401,20,1,172,244,7,1.0,29,8.6,172.0,0.37,24.57
870,1341,101,4,172,269,7,1.0,29,1.7,43.0,0.2,24.57
166,46,9,2,35,974,17,0.0,226,3.89,17.5,0.21,2.06
511,802,23,2,172,834,23,1.0,77,7.48,86.0,0.34,7.48
362,221,10,0,172,410,21,1.0,65,17.2,,0.48,8.19
134,91,11,2,172,858,30,1.0,28,15.64,86.0,1.28,5.73
8025,6821,8825,319,172,604,30,1.0,1,0.02,0.54,0.02,5.73
108,243,3,0,172,1183,11,1.0,110,57.33,,1.59,15.64
504,777,17,5,172,677,0,1.0,782,10.12,34.4,0.34,
4963,699,407,18,172,1206,30,1.0,192,0.42,9.56,0.03,5.73
425,1282,22,1,172,434,30,1.0,85,7.82,172.0,0.4,5.73
860,3103,5,0,172,400,5,1.0,136,34.4,,0.2,34.4
100337,130,1024,7,172,364,28,1.0,3213,0.17,24.57,0.0,6.14
7938,48,118,1,172,1151,23,1.0,70,1.46,172.0,0.02,7.48
114,23,11,5,172,78,1,1.0,89,15.64,34.4,1.51,172.0
740,838,223,40,172,584,3,1.0,226,0.77,4.3,0.23,57.33
629,4,14,1,172,420,6,1.0,21,12.29,172.0,0.27,28.67
213,584,26,0,172,276,19,1.0,15,6.62,,0.81,9.05
343,178,21,1,172,386,30,1.0,12,8.19,172.0,0.5,5.73
370,192,63,3,172,135,7,1.0,14,2.73,57.33,0.46,24.57
1206,900,30,0,172,333,18,1.0,157,5.73,,0.14,9.56
587,1273,135,27,172,32,0,1.0,491,1.27,6.37,0.29,
120,545,6,0,93,76,3,0.0,23,15.5,,0.78,31.0
445,1422,16,0,172,252,20,1.0,39,10.75,,0.39,8.6
318,95,27,0,172,766,30,1.0,58,6.37,,0.54,5.73
1742,725,241,27,172,388,13,1.0,113,0.71,6.37,0.1,13.23
1094,131,16,0,172,343,28,1.0,105,10.75,,0.16,6.14
1436,31,54,1,172,181,11,1.0,95,3.19,172.0,0.12,15.64
140,240,8,0,172,254,18,1.0,13,21.5,,1.23,9.56
1625,123,582,3,172,269,28,1.0,36,0.3,57.33,0.11,6.14
17640,0,4042,96,172,470,29,1.0,179,0.04,1.79,0.01,5.93
249,230,5,0,172,560,30,1.0,613,34.4,,0.69,5.73
425,1282,13,0,216,556,29,0.0,85,16.62,,0.51,7.45
1050,1363,174,1,172,17,0,1.0,159,0.99,172.0,0.16,
670,352,21,2,158,191,8,0.0,104,7.52,79.0,0.24,19.75
224,482,16,2,172,426,24,1.0,18,10.75,86.0,0.77,7.17
889,7486,8,0,172,248,9,1.0,440,21.5,,0.19,19.11
505,143,19,2,172,379,29,1.0,187,9.05,86.0,0.34,5.93
748,15,10,1,172,890,30,1.0,417,17.2,172.0,0.23,5.73
3449,464,81,12,1832,638,29,0.0,126,22.62,152.67,0.53,63.17
352,2417,89,5,172,635,26,1.0,27,1.93,34.4,0.49,6.62
339,731,2,0,172,270,6,1.0,324,86.0,,0.51,28.67
2191,1886,14,0,172,679,4,1.0,183,12.29,,0.08,43.0
1028,254,13,0,172,45,0,1.0,289,13.23,,0.17,
110,67,60,3,172,712,30,1.0,74,2.87,57.33,1.56,5.73
418,3363,28,0,172,639,30,1.0,28,6.14,,0.41,5.73
5131,243,30,7,172,1137,14,1.0,151,5.73,24.57,0.03,12.29
197,726,9,0,65,47,5,0.0,142,7.22,,0.33,13.0
1113,6675,177,4,76,381,28,0.0,56,0.43,19.0,0.07,2.71
528,542,32,4,172,343,38,1.0,197,5.38,43.0,0.33,4.53
276,292,97,14,172,858,31,1.0,6,1.77,12.29,0.62,5.55
863,471,49,10,268,602,30,0.0,75,5.47,26.8,0.31,8.93
442,931,43,0,122,278,14,0.0,9,2.84,,0.28,8.71
985,728,15,1,36,134,0,0.0,60,2.4,36.0,0.04,
323,860,32,3,172,87,2,1.0,303,5.38,57.33,0.53,86.0
299,896,67,2,172,407,0,1.0,138,2.57,86.0,0.58,
1576,435,128,19,172,1432,30,1.0,120,1.34,9.05,0.11,5.73
109,296,24,0,172,151,6,1.0,55,7.17,,1.58,28.67
342,1931,14,0,172,755,30,1.0,55,12.29,,0.5,5.73
114,132,17,1,172,366,9,1.0,74,10.12,172.0,1.51,19.11
1670,930,13,1,172,23,0,1.0,345,13.23,172.0,0.1,
297,466,27,0,196,104,5,0.0,11,7.26,,0.66,39.2
684,5,6,0,55,761,16,0.0,29,9.17,,0.08,3.44
431,3293,135,8,172,210,7,1.0,9,1.27,21.5,0.4,24.57
1406,1105,65,5,172,176,13,1.0,436,2.65,34.4,0.12,13.23
150,349,25,2,172,22,1,1.0,68,6.88,86.0,1.15,172.0
106,522,5,0,172,1059,14,1.0,32,34.4,,1.62,12.29
918,377,70,9,172,390,21,1.0,24,2.46,19.11,0.19,8.19
1081,53,32,1,172,123,6,1.0,39,5.38,172.0,0.16,28.67
1346,105,4,0,172,660,6,1.0,80,43.0,,0.13,28.67
532,935,11,2,172,403,31,1.0,4081,15.64,86.0,0.32,5.55
242,132,7,0,172,175,7,1.0,58,24.57,,0.71,24.57
904,46,51,1,172,3863,5,1.0,95,3.37,172.0,0.19,34.4
576,314,36,2,172,48,5,1.0,166,4.78,86.0,0.3,34.4
181,96,87,4,172,150,0,1.0,100,1.98,43.0,0.95,
463,401,41,3,172,237,8,1.0,29,4.2,57.33,0.37,21.5
230,264,54,0,172,378,30,1.0,9,3.19,,0.75,5.73
1261,912,50,9,172,505,31,1.0,177,3.44,19.11,0.14,5.55
1215,807,27,4,440,436,31,0.0,162,16.3,110.0,0.36,14.19
680,1224,69,1,172,85,0,1.0,225,2.49,172.0,0.25,
257,268,56,0,172,19,0,1.0,22,3.07,,0.67,
925,90,8,0,172,1133,22,1.0,72,21.5,,0.19,7.82
