followers,following,likes,video_view_count,caption_length,hashtag_count,media_type,posts_count,post_hour,post_day_of_week,views_per_follower,views_per_hashtag,like_rate,virality_score,target
872,357,6,38,20,0,1.0,151,20,6,0.04,0.0,0.006880733944954129,0.027893472953780803,0
872,357,20,128,433,30,1.0,151,21,3,0.15,4.27,0.022935779816513763,0.09878211057871357,0
872,357,2,13,0,0,1.0,151,7,4,0.01,0.0,0.0022935779816513763,0.007269548165853796,0
872,357,7,45,285,19,1.0,151,19,4,0.05,2.37,0.008027522935779817,0.034512022531799885,0
872,357,7,45,334,26,1.0,151,23,0,0.05,1.73,0.008027522935779817,0.034512022531799885,0
872,357,24,153,397,29,1.0,151,21,1,0.18,5.28,0.027522935779816515,0.1170872311835055,0
872,357,17,108,457,26,1.0,151,22,5,0.12,4.15,0.0194954128440367,0.0804213795112758,0
872,357,16,102,492,26,1.0,151,10,2,0.12,3.92,0.01834862385321101,0.08002745712866871,0
872,357,13,83,425,23,1.0,151,23,3,0.1,3.61,0.014908256880733946,0.06713099425744362,0
872,357,12,77,374,24,1.0,151,12,6,0.09,3.21,0.013761467889908258,0.06079917611171635,0
872,357,12,77,413,25,1.0,151,3,1,0.09,3.08,0.013761467889908258,0.06079917611171635,0
166,46,7,45,443,18,1.0,226,17,2,0.27,2.5,0.04216867469879518,0.16981731745525747,0
166,46,7,45,1550,21,1.0,226,20,2,0.27,2.14,0.04216867469879518,0.16981731745525747,0
166,46,13,83,1362,17,1.0,226,21,3,0.5,4.88,0.0783132530120482,0.28994162638978094,0
166,46,7,45,1770,25,1.0,226,19,3,0.27,1.8,0.04216867469879518,0.16981731745525747,0
166,46,11,70,1091,21,1.0,226,19,2,0.42,3.33,0.06626506024096386,0.25038364702461013,0
166,46,9,75,1415,22,0.0,226,20,2,0.45,3.41,0.05421686746987952,0.2599956766295538,0
166,46,5,32,1047,28,1.0,226,22,0,0.19,1.14,0.030120481927710843,0.12345616848137551,0
166,46,6,38,1316,19,1.0,226,21,4,0.23,2.0,0.03614457831325301,0.1469865510597304,0
166,46,9,35,974,17,0.0,226,21,4,0.21,2.06,0.05421686746987952,0.1423825986940621,0
166,46,4,26,1535,23,1.0,226,23,2,0.16,1.13,0.024096385542168676,0.10480673036967912,0
166,46,4,26,1649,23,1.0,226,15,3,0.16,1.13,0.024096385542168676,0.10480673036967912,0
166,46,13,83,1931,21,1.0,226,23,4,0.5,3.95,0.0783132530120482,0.28994162638978094,0
325,39,4,26,223,9,1.0,145,9,3,0.08,2.89,0.012307692307692308,0.054306075690955455,0
325,39,9,57,160,0,1.0,145,8,0,0.18,0.0,0.027692307692307693,0.11714491873685973,0
325,39,78,498,452,7,1.0,145,5,6,1.53,71.14,0.24,0.6786315296465597,1
325,39,5,32,68,0,1.0,145,5,4,0.1,0.0,0.015384615384615385,0.06729523211858712,0
325,39,15,96,870,23,1.0,145,14,0,0.3,4.17,0.046153846153846156,0.18632892425203357,0
325,39,11,70,1074,20,1.0,145,14,5,0.22,3.5,0.033846153846153845,0.14090315035607076,0
325,39,4,26,749,16,1.0,145,11,4,0.08,1.62,0.012307692307692308,0.054306075690955455,0
325,39,7,45,444,7,1.0,145,6,2,0.14,6.43,0.021538461538461538,0.09262679586952555,0
325,39,21,134,210,7,1.0,145,9,5,0.41,19.14,0.06461538461538462,0.24524806530834536,0
325,39,34,217,471,15,1.0,145,13,4,0.67,14.47,0.10461538461538461,0.3681593793341209,0
325,39,28,179,1031,20,1.0,145,6,2,0.55,8.95,0.08615384615384615,0.3137907112164967,0
325,39,19,121,1022,19,1.0,145,10,0,0.37,6.37,0.05846153846153846,0.22451274716130312,0
160,91,23,147,400,9,1.0,22,22,5,0.92,16.33,0.14375,0.47102068908845657,0
160,91,19,121,185,6,1.0,22,22,1,0.76,20.17,0.11875,0.40672817259496413,0
160,91,18,115,112,4,1.0,22,19,0,0.72,28.75,0.1125,0.38982419630687554,0
160,91,14,89,137,4,1.0,22,3,0,0.56,22.25,0.0875,0.31840430321318547,0
160,91,8,51,97,2,1.0,22,23,2,0.32,25.5,0.05,0.1975371862481829,0
160,91,20,128,216,7,0.0,22,3,1,0.8,18.29,0.125,0.4232853946661116,0
160,91,11,70,271,4,1.0,22,4,5,0.44,17.5,0.06875,0.26028943327623255,0
160,91,31,198,508,14,1.0,22,20,0,1.24,14.14,0.19375,0.5861941772979976,0
160,91,29,185,159,7,1.0,22,8,1,1.16,26.43,0.18125,0.5588709640414833,0
160,91,18,115,171,3,1.0,22,1,1,0.72,38.33,0.1125,0.38982419630687554,0
160,91,6,38,154,2,1.0,22,13,4,0.24,19.0,0.0375,0.15270728734396527,0
160,91,12,77,93,4,1.0,22,0,0,0.48,19.25,0.075,0.28013958860728455,0
339,43,10,64,665,27,1.0,288,7,6,0.19,2.37,0.029498525073746312,0.12324478481792663,0
339,43,7,45,564,23,1.0,288,6,5,0.13,1.96,0.02064896755162242,0.08659499495780788,0
339,43,10,64,673,23,1.0,288,7,4,0.19,2.78,0.029498525073746312,0.12324478481792663,0
339,43,18,115,348,25,1.0,288,7,3,0.34,4.6,0.05309734513274336,0.20834273511554913,0
339,43,13,83,343,22,1.0,288,7,2,0.24,3.77,0.038348082595870206,0.15299327062719095,0
339,43,10,64,328,29,1.0,288,7,1,0.19,2.21,0.029498525073746312,0.12324478481792663,0
339,43,28,179,515,19,1.0,288,7,0,0.53,9.42,0.08259587020648967,0.30420063724876567,0
339,43,16,102,271,20,1.0,288,7,6,0.3,5.1,0.0471976401179941,0.18667796063710715,0
339,43,12,77,360,29,1.0,288,7,5,0.23,2.66,0.035398230088495575,0.14673435072970742,0
339,43,25,160,799,26,1.0,288,7,4,0.47,6.15,0.07374631268436578,0.27532437660362086,0
339,43,11,70,467,26,1.0,288,7,3,0.21,2.69,0.032448377581120944,0.1350798002316755,0
339,43,12,17,427,16,0.0,288,13,2,0.05,1.06,0.035398230088495575,0.04388874734002625,0
161,197,11,53,413,28,0.0,45,14,6,0.33,1.89,0.06832298136645963,0.20849785159202708,0
161,197,23,147,426,29,1.0,45,16,3,0.91,5.07,0.14285714285714285,0.467353094756633,0
161,197,10,64,473,28,1.0,45,9,2,0.4,2.29,0.062111801242236024,0.23979767083515732,0
161,197,15,96,415,30,1.0,45,7,0,0.6,3.2,0.09316770186335403,0.33668022952851917,0
161,197,17,108,447,31,1.0,45,16,5,0.67,3.48,0.10559006211180125,0.36846807203629917,0
161,197,20,128,404,31,1.0,45,9,5,0.8,4.13,0.12422360248447205,0.42304376538485433,0
161,197,15,96,403,31,1.0,45,7,3,0.6,3.1,0.09316770186335403,0.33668022952851917,0
161,197,20,128,406,31,1.0,45,7,3,0.8,4.13,0.12422360248447205,0.42304376538485433,0
528,197,14,89,343,31,1.0,45,12,2,0.17,2.87,0.026515151515151516,0.11121183793296674,0
161,197,21,134,441,31,1.0,45,15,1,0.83,4.32,0.13043478260869565,0.4357161911869806,0
161,197,19,121,365,28,1.0,45,15,6,0.75,4.32,0.11801242236024845,0.40279363222503634,0
161,197,23,147,557,31,1.0,45,14,2,0.91,4.74,0.14285714285714285,0.467353094756633,0
1177,1152,77,491,1215,30,1.0,126,15,1,0.42,16.37,0.06542056074766354,0.2501063314249663,0
1177,1152,78,498,1050,25,1.0,126,14,2,0.42,19.92,0.06627017841971113,0.2503853270555227,0
1177,1152,121,772,1149,30,1.0,126,15,6,0.66,25.73,0.102803738317757,0.36368096804080924,0
1177,1152,89,568,1531,30,1.0,126,15,1,0.48,18.93,0.07561597281223449,0.28034008045976105,0
1177,1152,93,593,1076,30,1.0,126,14,3,0.5,19.77,0.0790144435004248,0.2901691455376329,0
1177,1152,92,587,855,30,1.0,126,15,1,0.5,19.57,0.07816482582837724,0.28989344642924564,0
1177,1152,80,510,1021,30,1.0,126,15,3,0.43,17.0,0.06796941376380629,0.2555040742421701,0
1177,1152,79,504,1498,30,1.0,126,14,1,0.43,16.8,0.06711979609175871,0.25522552269543386,0
1177,1152,75,479,1090,30,1.0,126,15,2,0.41,15.97,0.0637213254035684,0.24495401339346848,0
1177,1152,53,338,1343,30,1.0,126,15,0,0.29,11.27,0.045029736618521665,0.18093331132999277,0
1177,1152,114,727,1040,30,1.0,126,14,5,0.62,24.23,0.09685641461342395,0.34593389626401827,0
1177,1152,63,402,1065,30,1.0,126,15,3,0.34,13.4,0.05352591333899745,0.20848514204441507,0
1234,842,3,19,758,25,1.0,1157,13,3,0.02,0.76,0.0024311183144246355,0.013721566517020984,0
1234,842,9,57,701,26,1.0,1157,3,1,0.05,2.19,0.007293354943273906,0.0342570171760131,0
1234,842,4,26,497,20,1.0,1157,13,0,0.02,1.3,0.0032414910858995136,0.014004394815239714,0
1234,842,5,32,657,30,1.0,1157,12,0,0.03,1.07,0.004051863857374392,0.020628508464337125,0
1234,842,7,45,574,25,1.0,1157,12,0,0.04,1.8,0.005672609400324149,0.027473266808378773,0
1234,842,5,32,512,20,1.0,1157,12,0,0.03,1.6,0.004051863857374392,0.020628508464337125,0
1234,842,5,32,676,26,1.0,1157,12,0,0.03,1.23,0.004051863857374392,0.020628508464337125,0
1234,842,14,89,500,17,1.0,1157,11,1,0.07,5.24,0.011345218800648298,0.04792659207039357,0
1234,842,8,51,514,19,1.0,1157,10,1,0.04,2.68,0.006482982171799027,0.027755183859464676,0
1234,842,6,38,449,19,1.0,1157,9,2,0.03,2.0,0.004862236628849271,0.02091088040381616,0
1234,842,9,57,604,20,1.0,1157,17,0,0.05,2.85,0.007293354943273906,0.0342570171760131,0
1234,842,5,32,570,29,1.0,1157,15,0,0.03,1.1,0.004051863857374392,0.020628508464337125,0
2785,76,27,323,381,25,0.0,91,12,2,0.12,12.92,0.00969479353680431,0.07704048064876196,0
2785,76,46,293,592,20,1.0,91,12,1,0.11,14.65,0.01651705565529623,0.07356775642343813,0
2785,76,43,274,760,28,1.0,91,14,0,0.1,9.79,0.015439856373429085,0.06731427300208881,0
2785,76,121,772,521,28,1.0,91,12,4,0.28,27.57,0.04344703770197487,0.17534444277458713,0
2785,76,92,587,333,20,1.0,91,21,2,0.21,29.35,0.03303411131059246,0.13527830766217955,0
2785,76,77,491,322,22,1.0,91,15,1,0.18,22.32,0.027648114901256734,0.11712986772467684,0
2785,76,191,1219,441,20,1.0,91,12,4,0.44,60.95,0.06858168761220826,0.26023430908920037,0
2785,76,207,1321,856,8,1.0,91,15,3,0.47,165.12,0.07432675044883304,0.2755135258704634,0
2785,76,132,842,285,20,1.0,91,15,2,0.3,42.1,0.0473967684021544,0.18674450803108716,0
2785,76,208,1327,304,20,1.0,91,15,0,0.48,66.35,0.07468581687612208,0.28003728147637547,0
2785,76,23,359,1612,25,0.0,91,21,2,0.13,14.36,0.008258527827648115,0.08232007574527306,0
2785,76,38,242,1519,17,1.0,91,11,0,0.09,14.24,0.013644524236983842,0.06075879911892074,0
55992,13,751,4792,462,30,1.0,1803,14,5,0.09,159.73,0.013412630375767967,0.060678719628715024,0
55992,13,999,6374,542,29,1.0,1803,20,1,0.11,219.79,0.01784183454779254,0.07402359799608195,0
55992,13,669,4268,491,26,1.0,1803,9,3,0.08,164.15,0.011948135447921131,0.05418173873658647,0
55992,13,417,2661,776,30,1.0,1803,7,1,0.05,88.7,0.0074474924989284185,0.034310570609103835,0
528,13,31,198,343,26,1.0,1803,9,4,0.38,7.62,0.058712121212121215,0.22932289076701684,0
55992,13,734,4683,388,30,1.0,1803,14,3,0.08,156.1,0.01310901557365338,0.05458301935062637,0
55992,13,282,1799,616,30,1.0,1803,9,2,0.03,59.97,0.00503643377625375,0.020971549135670127,0
55992,13,679,4332,814,30,1.0,1803,7,1,0.08,144.4,0.012126732390341477,0.05424350416928127,0
55992,13,649,4141,849,30,1.0,1803,7,0,0.07,138.03,0.01159094156308044,0.04801161993134077,0
55992,13,198,1263,885,26,1.0,1803,9,6,0.02,48.58,0.003536219459922846,0.014107201350420718,0
55992,13,821,5238,996,30,1.0,1803,21,5,0.09,174.6,0.014662808972710387,0.06111022484382086,0
55992,13,1019,6502,655,30,1.0,1803,8,5,0.12,216.73,0.018199028432633234,0.07997603834920866,0
280,3117,15,41,107,0,0.0,79,6,4,0.15,0.0,0.05357142857142857,0.10911027615355273,0
280,3117,25,139,243,7,0.0,79,8,3,0.5,19.86,0.08928571428571429,0.29348508097366355,0
280,3117,29,185,434,30,1.0,79,17,4,0.66,6.17,0.10357142857142858,0.3639245273444673,0
280,3117,39,249,704,31,1.0,79,5,4,0.89,8.03,0.1392857142857143,0.4594154637619664,0
280,3117,37,236,612,30,1.0,79,17,0,0.84,7.87,0.13214285714285715,0.4397868813013921,0
280,3117,31,198,576,32,1.0,79,15,3,0.71,6.19,0.11071428571428571,0.38547184898796405,0
280,3117,42,268,867,30,1.0,79,6,2,0.96,8.93,0.15,0.4863305874388823,0
280,3117,44,281,620,29,1.0,79,17,0,1.0,9.69,0.15714285714285714,0.5016295367820424,0
280,3117,28,179,697,16,1.0,79,16,4,0.64,11.19,0.1,0.35491112012498327,0
280,3117,36,230,780,20,1.0,79,15,3,0.82,11.5,0.12857142857142856,0.4315771393538395,0
280,3117,43,274,412,15,1.0,79,18,1,0.98,18.27,0.15357142857142858,0.49401490107788093,0
280,3117,64,408,403,17,1.0,79,13,0,1.46,24.0,0.22857142857142856,0.6571530964352286,1
3269,1150,73,466,315,5,1.0,72,6,1,0.14,93.2,0.0223309880697461,0.09289822641505763,0
3269,1150,125,798,394,4,1.0,72,11,1,0.24,199.5,0.03823799327011319,0.15295616042550092,0
3269,1150,129,823,644,5,1.0,72,8,1,0.25,164.6,0.039461609054756805,0.1585893217819197,0
3269,1150,129,823,388,6,1.0,72,7,4,0.25,137.17,0.039461609054756805,0.1585893217819197,0
3269,1150,156,995,424,12,1.0,72,6,4,0.3,82.92,0.04772101560110126,0.18685284229410948,0
3269,1150,132,842,343,15,1.0,72,11,3,0.26,56.13,0.04037932089323952,0.16407750102524601,0
3269,1150,102,651,563,19,1.0,72,13,0,0.2,34.26,0.03120220250841236,0.12926286989451807,0
3269,1150,153,976,927,23,1.0,72,9,4,0.3,42.43,0.046803303762618535,0.18654613860864405,0
3269,1150,186,1187,585,24,1.0,72,9,0,0.36,49.46,0.05689813398592842,0.2192334701533203,0
3269,1150,138,880,1079,21,1.0,72,5,1,0.27,41.9,0.04221474457020496,0.16983278913368954,0
3269,1150,227,1448,1114,21,1.0,72,7,1,0.44,68.95,0.06944019577852555,0.2605153893500664,0
3269,1150,197,1257,661,20,1.0,72,9,0,0.38,62.85,0.06026307739369838,0.22983524670289293,0
3199,118,117,746,544,32,1.0,169,12,5,0.23,23.31,0.036573929352922786,0.14713155180679563,0
3199,118,177,1134,359,24,0.0,169,16,4,0.35,47.25,0.05532979055954986,0.21391664561093515,0
3199,118,256,1633,501,31,1.0,169,11,0,0.51,52.68,0.08002500781494216,0.2948157417257298,0
3199,118,407,2597,493,30,1.0,169,13,5,0.81,86.57,0.12722725851828695,0.42757875176533794,0
3199,118,209,1333,430,30,1.0,169,6,1,0.42,44.43,0.06533291653641764,0.250077538348451,0
3199,118,1013,6463,729,30,1.0,169,15,0,2.02,215.43,0.3166614567052204,0.8147017070579278,1
528,118,31,198,718,14,1.0,169,13,1,0.38,14.14,0.058712121212121215,0.22932289076701684,0
3199,118,272,1735,851,30,1.0,169,4,6,0.54,57.83,0.08502657080337606,0.3092201372458935,0
3199,118,374,2386,719,32,1.0,169,22,1,0.75,74.56,0.11691153485464208,0.4024488234838869,0
3199,118,211,1346,639,30,1.0,169,13,1,0.42,44.87,0.06595811190997186,0.2502828771633756,0
3199,118,112,291,172,13,0.0,169,13,1,0.09,22.38,0.0350109409190372,0.0680597017158889,0
3199,118,224,1429,730,30,1.0,169,12,2,0.45,47.63,0.0700218818380744,0.2652039961843476,0
164937,1286,149,951,950,27,1.0,5798,6,6,0.01,35.22,0.0009033752281174025,0.0067837536551620965,0
164937,1286,791,5047,824,28,1.0,5798,14,5,0.03,180.25,0.004795770506314532,0.020887729058847965,0
164937,1286,219,1397,895,25,1.0,5798,9,5,0.01,55.88,0.0013277796977027591,0.006932129696773546,0
164937,1286,427,2724,1151,26,1.0,5798,7,5,0.02,104.77,0.0025888672644706766,0.013776640414565298,0
164937,1286,1974,27142,643,27,0.0,5798,6,5,0.16,1005.26,0.011968206042307063,0.10063700702300576,0
164937,1286,502,3203,1080,28,1.0,5798,14,4,0.02,114.39,0.0030435863390264163,0.013935345144871682,0
164937,1286,79,504,978,28,1.0,5798,12,4,0.0,18.0,0.00047897075853204556,0.0001675996310283748,0
164937,1286,257,2669,471,28,0.0,5798,12,4,0.02,95.32,0.0015581706954776672,0.01341664304499241,0
164937,1286,430,2744,1088,24,1.0,5798,10,4,0.02,114.33,0.0026070560274529062,0.013782989985667063,0
164937,1286,2402,20506,1148,26,0.0,5798,9,4,0.12,788.69,0.014563136227771816,0.07872398471409936,0
164937,1286,1711,10917,792,30,1.0,5798,8,4,0.07,363.9,0.010373657820864936,0.04759019874387019,0
164937,1286,247,1576,988,24,1.0,5798,5,4,0.01,65.67,0.001497541485536902,0.006991462505537058,0
3227,118,104,664,782,30,1.0,207,15,5,0.21,22.13,0.03222807561202355,0.13500510989522355,0
3227,118,149,951,862,30,1.0,207,15,3,0.29,31.7,0.0461729160210722,0.18131597422518755,0
3227,118,120,766,860,30,1.0,207,15,2,0.24,25.53,0.03718624109079641,0.15260142495679224,0
3227,118,144,919,781,30,1.0,207,14,0,0.28,30.63,0.04462348930895569,0.17573883376922642,0
3227,118,180,1148,771,30,1.0,207,14,6,0.36,38.27,0.05577936163619461,0.21886278379932605,0
3227,118,125,798,768,30,1.0,207,15,4,0.25,26.6,0.038735667802912925,0.15834480269674048,0
3227,118,104,664,736,30,1.0,207,16,1,0.21,22.13,0.03222807561202355,0.13500510989522355,0
3227,118,117,746,686,30,1.0,207,4,1,0.23,24.87,0.0362565850635265,0.14702438385323263,0
3227,118,174,1110,764,30,1.0,207,15,0,0.34,37.0,0.053920049581654785,0.2086160566101648,0
3227,118,160,1021,807,30,1.0,207,16,3,0.32,34.03,0.04958165478772854,0.19739771005691514,0
3227,118,149,951,744,30,1.0,207,15,2,0.29,31.7,0.0461729160210722,0.18131597422518755,0
3227,118,129,823,710,30,1.0,207,15,0,0.26,27.43,0.039975209172606135,0.16394152506349854,0
476,1,3,19,375,12,1.0,209,14,2,0.04,1.58,0.0063025210084033615,0.027692423662456174,0
476,1,1,6,333,12,1.0,209,5,2,0.01,0.5,0.0021008403361344537,0.007202237884481679,0
476,1,4,26,349,11,1.0,209,6,1,0.05,2.36,0.008403361344537815,0.03464249409481162,0
476,1,2,13,1202,26,1.0,209,7,2,0.03,0.5,0.004201680672268907,0.02068072884801645,0
476,1,2,13,1512,14,0.0,209,10,1,0.03,0.93,0.004201680672268907,0.02068072884801645,0
476,1,1,6,2222,30,1.0,209,7,0,0.01,0.2,0.0021008403361344537,0.007202237884481679,0
476,1,1,6,855,26,1.0,209,10,6,0.01,0.23,0.0021008403361344537,0.007202237884481679,0
476,1,3,19,1107,14,1.0,209,3,4,0.04,1.36,0.0063025210084033615,0.027692423662456174,0
476,1,4,26,1512,23,1.0,209,16,3,0.05,1.13,0.008403361344537815,0.03464249409481162,0
476,1,0,198,2196,26,1.0,209,8,2,0.42,7.62,0.0,0.22792696654856007,0
476,1,1,6,2045,17,1.0,209,11,1,0.01,0.35,0.0021008403361344537,0.007202237884481679,0
476,1,0,198,860,24,1.0,209,8,0,0.42,8.25,0.0,0.22792696654856007,0
180,218,13,43,749,30,0.0,88,11,3,0.24,1.43,0.07222222222222222,0.16422906505615087,0
180,218,10,64,615,28,1.0,88,13,2,0.36,2.29,0.05555555555555555,0.21878858228077092,0
180,218,5,32,974,27,1.0,88,15,1,0.18,1.19,0.027777777777777776,0.11717402597626277,0
180,218,9,57,1076,27,1.0,88,12,2,0.32,2.11,0.05,0.1975371862481829,0
180,218,10,64,855,1,1.0,88,13,0,0.36,64.0,0.05555555555555555,0.21878858228077092,0
180,218,9,57,578,30,1.0,88,11,0,0.32,1.9,0.05,0.1975371862481829,0
180,218,6,38,631,30,1.0,88,11,3,0.21,1.27,0.03333333333333333,0.13537967173366913,0
528,218,31,198,343,1,1.0,88,13,1,0.38,198.0,0.058712121212121215,0.22932289076701684,0
180,218,7,45,788,29,1.0,88,11,3,0.25,1.55,0.03888888888888889,0.15839642644176805,0
180,218,11,70,520,22,1.0,88,8,2,0.39,3.18,0.06111111111111111,0.23480823764743708,0
180,218,7,45,1071,30,1.0,88,14,3,0.25,1.5,0.03888888888888889,0.15839642644176805,0
180,218,14,89,575,27,1.0,88,14,2,0.49,3.3,0.07777777777777778,0.2854199358328803,0
2945,31,18,115,119,8,1.0,352,11,2,0.04,14.38,0.006112054329371817,0.0276261715703902,0
2945,31,11,70,260,6,1.0,352,9,1,0.02,11.67,0.003735144312393888,0.014176572836358672,0
2945,31,11,70,614,13,1.0,352,12,4,0.02,5.38,0.003735144312393888,0.014176572836358672,0
2945,31,13,83,240,12,1.0,352,9,2,0.03,6.92,0.004414261460101867,0.02075481297177417,0
2945,31,15,96,341,14,1.0,352,8,1,0.03,6.86,0.0050933786078098476,0.020991379388350502,0
2945,31,19,121,370,24,1.0,352,6,4,0.04,5.04,0.0064516129032258064,0.02774427516523449,0
2945,31,9,57,324,22,1.0,352,11,3,0.02,2.59,0.0030560271646859084,0.013939686194490123,0
2945,31,13,83,282,14,1.0,352,10,2,0.03,5.93,0.004414261460101867,0.02075481297177417,0
2945,31,19,121,160,8,1.0,352,7,5,0.04,15.12,0.0064516129032258064,0.02774427516523449,0
2945,31,19,121,345,19,1.0,352,6,3,0.04,6.37,0.0064516129032258064,0.02774427516523449,0
2945,31,21,134,142,7,1.0,352,6,2,0.05,19.14,0.007130730050933786,0.03420050602439742,0
2945,31,7,45,414,12,1.0,352,11,2,0.02,3.75,0.0023769100169779285,0.013702639114653425,0
269,359,9,57,166,1,1.0,268,12,5,0.21,57.0,0.03345724907063197,0.1354216406767016,0
269,359,17,108,112,0,1.0,268,19,4,0.4,0.0,0.06319702602230483,0.24015510473009316,0
269,359,15,96,115,0,1.0,268,6,4,0.36,0.0,0.055762081784386616,0.21885705533195282,0
269,359,8,51,72,0,1.0,268,7,4,0.19,0.0,0.02973977695167286,0.1233267939351595,0
269,359,10,64,190,16,1.0,268,20,0,0.24,4.0,0.03717472118959108,0.15259753752784885,0
269,359,6,38,100,9,1.0,268,11,5,0.14,4.22,0.022304832713754646,0.09288927188681895,0
269,359,5,32,111,4,1.0,268,21,6,0.12,8.0,0.01858736059479554,0.08010949982473295,0
269,359,11,70,56,1,1.0,268,9,1,0.26,70.0,0.040892193308550186,0.164249996874795,0
269,359,11,70,269,18,1.0,268,9,0,0.26,3.89,0.040892193308550186,0.164249996874795,0
269,359,9,57,65,4,1.0,268,14,6,0.21,14.25,0.03345724907063197,0.1354216406767016,0
269,359,9,57,38,2,1.0,268,14,4,0.21,28.5,0.03345724907063197,0.1354216406767016,0
269,359,5,32,82,2,1.0,268,16,0,0.12,16.0,0.01858736059479554,0.08010949982473295,0
314,493,42,268,610,20,1.0,4,12,4,0.85,13.4,0.1337579617834395,0.4438088761389738,0
314,493,44,281,644,20,1.0,4,19,4,0.89,14.05,0.14012738853503184,0.4596739390688646,0
314,493,35,223,646,20,1.0,4,19,4,0.71,11.15,0.11146496815286625,0.3857083185374303,0
314,493,31,127,171,9,0.0,4,21,3,0.4,14.11,0.09872611464968153,0.2516599546968757,0
1603,3797,70,447,917,22,1.0,16,17,4,0.28,20.32,0.043668122270742356,0.17541859258753664,0
1603,3797,64,408,1218,30,1.0,16,19,3,0.25,13.6,0.039925140361821584,0.15874536390367072,0
1603,3797,43,274,447,17,1.0,16,16,2,0.17,16.12,0.026824703680598878,0.11131736674589385,0
1603,3797,49,313,848,27,1.0,16,19,1,0.2,11.59,0.03056768558951965,0.12904744243105018,0
1603,3797,56,357,653,27,1.0,16,15,0,0.22,13.22,0.034934497816593885,0.14127140633766944,0
1603,3797,57,364,607,22,1.0,16,19,6,0.23,16.55,0.035558328134747345,0.14678846515917457,0
1603,3797,57,364,418,14,1.0,16,17,5,0.23,26.0,0.035558328134747345,0.14678846515917457,0
1603,3797,71,453,630,27,1.0,16,20,4,0.28,16.78,0.044291952588895823,0.1756277351094455,0
1603,3797,56,357,603,18,1.0,16,22,3,0.22,19.83,0.034934497816593885,0.14127140633766944,0
1603,3797,59,376,643,13,1.0,16,20,2,0.23,28.92,0.036805988771054274,0.14720989808185617,0
1603,3797,54,345,563,18,1.0,16,17,1,0.22,19.17,0.03368683718028696,0.14084921087031088,0
1603,3797,59,376,538,19,1.0,16,18,0,0.23,19.79,0.036805988771054274,0.14720989808185617,0
781,1254,39,249,784,27,1.0,64,15,6,0.32,9.22,0.0499359795134443,0.1975158454353962,0
781,1254,59,376,580,30,1.0,64,13,1,0.48,12.53,0.07554417413572344,0.28031671675360104,0
781,1254,47,300,880,30,1.0,64,17,0,0.38,10.0,0.06017925736235595,0.22980757605087446,0
781,1254,57,364,451,30,1.0,64,9,2,0.47,12.13,0.07298335467349552,0.2750755932387582,0
781,1254,46,293,17,0,1.0,64,19,5,0.38,0.0,0.058898847631242,0.22938461527432552,0
781,1254,63,402,663,30,1.0,64,17,4,0.51,13.4,0.08066581306017925,0.29502334370213634,0
781,1254,43,274,691,30,1.0,64,17,3,0.35,9.13,0.05505761843790013,0.21382636811714475,0
781,1254,37,236,915,30,1.0,64,18,2,0.3,7.87,0.04737516005121639,0.18673728727094058,0
781,1254,39,249,690,30,1.0,64,16,1,0.32,8.3,0.0499359795134443,0.1975158454353962,0
781,1254,52,332,812,30,1.0,64,16,0,0.43,11.07,0.06658130601792574,0.2550488610911852,0
781,1254,44,86,337,30,0.0,64,19,6,0.11,2.87,0.056338028169014086,0.08701689273400606,0
